groupid,url,title,review_id,sentence_id,text,label_Viktorija,label_Lucija,label_Ana,label_Katja,label_final_Goran,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10548,Mirjana Ivanović,18,3,Nesuvisli komentari doktorice poput nije vam valjda ovo prvi put da vam je dijete bolesno i valjda znate kad treba otić na hitnu kao i grubo postupanje sa samim dijetetom tijekom pregleda odraz su njezine neprofesionalnosti,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10549,Mirjana Ivanović,18,4,"Kroz proteklih godinu i pol susrela sam se sa jako puno doktora radi teških bronhoopstrukcija s kojima se moje dijete borilo, a unatoč tome što su neki bili manje ljubazni svi su sa stučne strane bili i više nego profesionalni što ne mogu reći i za dr. Ivanović",Mixed,Negative,Mixed,Mixed,Mixed,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10550,Mirjana Ivanović,18,5,Ovoj doktorici se više nikad ne bi vratila i samo se nadam da prema vlastitim pacijentima ima malo više ljudskosti u pristupu,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10551,Mirjana Ivanović,19,1,"Kod prvog susreta doktorica je djelovala dobra, ljubazna i stručna iako nam je na intenzivno bljuckanje u mlazu kod bebe odmahnula rukom i rekla da sve bebe bljuckaju i što mi hoćemo, a patronažna nas je uputila pedijatrici zbog potencijalnog refluksa i potrebne obrade specijalista",Mixed,Positive,Mixed,Mixed,Mixed,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10552,Mirjana Ivanović,19,2,U neznanju smo prihvatili to “objašnjenje” i nastavili se mjesecima boriti s time sami,Negative,Neutral,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10553,Mirjana Ivanović,19,3,"Nakon što se beba s dva i pol mjeseca pokušavala posjesti i usavršila okretanje te imala neke motoričke smetnje, informativno smo obavili privatne preglede kod dva fizioterapeuta koja su zaključila da dijete ima hipertonus i savjetovala odlazak fizijatru koji će dati točnu dijagnozu i uputiti na daljnje vježbice",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10554,Mirjana Ivanović,19,4,Kontaktirala sam pedijatricu koja je prvo ispitala kod kojih sam ja to privatnika bila i kako oni mogu tako tešku dijagnozu postavljati te je telefonski bez pregleda djeteta zaključila da se ne radi o hipertonusu bez medicinkog objašnjenja već uz riječi da mi mladi roditelju previše dramatiziramo,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10555,Mirjana Ivanović,19,5,"Uz moje inzistiranje pristala je na pregled za dva tjedna, a isti je obavila nevoljko u dvije minute te se deset minuta prepirala sa mnom oko toga kako ja želim dijete s dijagnozom i jedva dala uputnicu za specijalista",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10556,Mirjana Ivanović,19,6,"Najapsurdije mi je bilo objašnjenje bebinog izvijanja vrata unazad pod jako velikim kutom zbog bebine okrugle glave koja se otkortrlja unazad dok beba spava… Naravno, na specijalističkom pregledu je utvrđeno da beba ima hipertonus i da je s vježbicama bilo potrebno započeti i prije",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10557,Mirjana Ivanović,19,7,Najgore je što dr. Ivanović i dalje ne priznaje mišljenje specijalista već se izruguje sa sestrom predamnom kako ja zdravo dijete vodim na vježbe nepotrebno dok gleda dijete od 4 mjeseca koje već puže,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10558,Mirjana Ivanović,19,8,Tužno je što doktorica s toliko godina iskustva takve stvari nije sposobna prepoznati kao problem i smatra da je njeno “stručno” mišljenje točnije od mišljenja specijalista,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10559,Mirjana Ivanović,19,9,"Hvala Bogu nismo još s djetetom imali ozbiljnijih bolesti jer je stvarno zdrava curica, ali već mi je loše od pomisli na svađanje i prepiranje s doktoricom oko osnovnih stvari u budućnosti",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10560,Mirjana Ivanović,19,10,O sestri ne želim ni pričati jer je još nepristojnija i bahatija od doktorice,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10561,Mirjana Ivanović,19,11,"Prema majci su izuzetno otresite i bezobrazne, ali dok tata povisi ton odjednom se okreće ploča i sve može",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10562,Mirjana Ivanović,19,12,"Prvom prilikom mijenjam doktoricu radi svojih živaca, a preporučila je ne bih nikome ako ima drugog izbora, mi ga nažalost nismo imali",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10563,Mirjana Ivanović,20,1,"Doktorica iznimno profesionalna, susretljiva i ljubazna",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10564,Mirjana Ivanović,20,2,Preporučila bih svim roditeljima koji žele stručnu pedijatricu,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10565,Mirjana Ivanović,21,1,"mjesec i pol nam beba ima puni nos i uz silna ispiranja, usisavanja, efedrin na pocetku itd, nista se ne mijenja, osim sto je sve gore i gore",Neutral,Negative,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10566,Mirjana Ivanović,21,2,"3 puta u medjuvremenu na provjeri i svaki put nas salje doma ""u stilu kak smo blesavi jer je dijete prehladjeno pazi cuda""- MJESEC I POL/SKORO DVA dijete od ni 10mj",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10567,Mirjana Ivanović,21,3,"Jurim s posla da joj dodjem u smjenu na ponovnu kontrolu jer to ne staje, i opet isti stav, sta sam dosla, vidi da sam uporna pa trazi da vadimo krv pa da se jos cujemo za konacno, zovem je i veli da je viroza i nista od antibiotika, dobar nalaz kaze",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10568,Mirjana Ivanović,21,4,"sad je vecer, prije produljenog vikenda, danas sam bila, sad beba gori, a i ja ""gorim"" trudna, umorna, bijesna, jadna",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10569,Mirjana Ivanović,22,1,Imam dvoje djece kod dr. Ivanovic od 6 i 4god,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10570,Mirjana Ivanović,22,2,Slucajno sam zavrsila u toj ordinaciji jer su bili jedini na Zapdanom dijelu grada koji su primali pacijente u tom trenutku,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10571,Mirjana Ivanović,22,3,"Doktorica je strucna, detaljna i obazriva",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10572,Mirjana Ivanović,22,4,Na prvu se i meni cinila malo ostra medutim kako sam cesto dolazila i kad sam ju bolje upoznala pocela sam ju obozavat ustvari,Mixed,Mixed,Mixed,Mixed,Mixed,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10573,Mirjana Ivanović,22,5,Znaci meni je njezino misljenje zadnje,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10574,Mirjana Ivanović,22,6,"Obisla sam puno raznih strucnjaka zbog situacije sa djetetom, a na kraju mi je ipak ona objasnila sve sto se dogadja i sto cu dalje",Mixed,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10575,Mirjana Ivanović,22,7,Uvijek je bila strpljiva i sucutna za svaku moju situaciju,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10576,Mirjana Ivanović,22,8,Iskreno zabrinuta za stanje djeteta i uvijek je gledala kako da pomogne i da nama roditeljima olaksa,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10577,Mirjana Ivanović,22,9,Da imam jos djece svi bi isli kod nje i svima bih ju preporucila,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10578,Mirjana Ivanović,23,1,"Neljubazna, nestrucna i losa osoba",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10579,Mirjana Ivanović,23,2,Smatram da joj nije mjesto u radu sa djecom,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10580,Mirjana Ivanović,23,3,Sestra takodjer jako neljubazna,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10581,Mirjana Ivanović,24,1,Izvrsna,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10582,Mirjana Ivanović,24,2,Došli smo kod nje na preporuku i naše iskustvo je sjajno,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10583,Mirjana Ivanović,24,3,"Brza u reakciji, precizna u dijagnozi, ekspeditivna",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10584,Mirjana Ivanović,24,4,Hvala joj na stručnosti i velikoj pomoći,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10585,Mirjana Ivanović,24,5,"Također, uvijek sam bila zadovoljna sestrama",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10586,Mirjana Ivanović,24,6,"Ljubazne, drage i brze,",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10587,Mirjana Ivanović,25,1,"Komentar ostavljam jer, obzirom da se prebacujemo kod liječnika obiteljske medicine (klinac ima 7 godina), smatram da mogu dati kvalitetan osvrt na naš šestogodišnji odnos pacijent-doktor",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10588,Mirjana Ivanović,25,2,"Dr. Ivanović je pedijatrica kod koje smo u Jankovoj 2. godini prešli jer nismo bili zadovoljni prethodnom pedijatricom koja nam je kao friškim roditeljima bila prezentirana kao ""bolje rješenje iako je mlada"", dok su sugestije za dr. Ivanović uglavnom mogle biti sumirane sa ""izbjegavati ako je moguće""",Neutral,Negative,Neutral,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10589,Mirjana Ivanović,25,3,Stručnost dr. Ivanović ne smatram smislenim komentirati jer niti sam doktor niti sam osoba koja ima elemente za procjenu stručnosti doktora,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10590,Mirjana Ivanović,25,4,"Ono što kao roditelj mogu reći, a potkrijepljeno je činjenicama u Jankovom kartonu, jest da je on u samo (čini mi se) dvije situacije (ne više) u svojih 7 godina imao propisan antibiotik, i to nakon potpune prethodne obrade koja je (prema mišljenju dr. koje je prezentirala nama roditeljima) opravdala davanje antibiotika",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10591,Mirjana Ivanović,25,5,"Važno mi je napomenuti da je klinac vrlo često zimi bio šmrcav, zaštopan, crvenog grla i nosa, te smo od prethodne pedijatrice i otišli jer smo treći put (u tri različite situacije) odbili antibiotik bez ikakve prethodne obrade (sa riječima ""vratit ćete se vi"")",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10592,Mirjana Ivanović,25,6,"Ostale razloge zbog kojih smo bili pedijatra smatram ""redovnim"" i svi su zaliječeni uspješno, kao i uho/grlo/nos, samo bez antibiotika već uz povećan angažman nas kao roditelja (pumpica za nos, česte inhalacije, …)",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10593,Mirjana Ivanović,25,7,Aspekt zbog kojeg je dr. Ivanović dobila loše ocjene kada smo tražili pedijatra jest odnos prema pacijentu i roditeljima,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10594,Mirjana Ivanović,25,8,No – kod mene to nije slučaj,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10595,Mirjana Ivanović,25,9,"Smatram da je radnik koji kao i svaki drugi, želi odraditi čim više posla i ne ulaže previše vremena u neobavezno čavrljanje sa roditeljima – što ja vidim kao pozitivno",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10596,Mirjana Ivanović,25,10,"Ono što sam čuo, nisam doživio, jest da je nekoga ""izbacila iz ordinacije na popravni"" (moja konstrukcija, ne onoga od koga sam ju čuo) jer dijete nije u ordinaciju ušlo skinuto za pregled (čini mi se da je pravilo u donjem rublju) – isto smatram prihvatljivim jer iz iskustva znam koliko je to lakše napraviti u zagrijanoj čekaonici gdje za dijete ne postoji stres kute i instrumenata – i zato jer je to pravilo s kojim se slažem i koje jasno piše na zidu čekaonice, točno iznad prostora za skidanje",Positive,Neutral,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10597,Mirjana Ivanović,25,11,"Druga i zadnja situacija koju smatram važnom istaknuti za tate je ta da je, u vremenu kada smo se Jankova mama i ja razilazili u ne baš ugodnom postupku za skrbništvo, dr. pokazala da ne pravi razliku (osim fizičke koja ne neupitna) između roditelja neovisno o spolu te da shvaća važnost oba roditelja u djetetovom roditelju što u sustavu, kako zdravstva tako i socijalne skrbi s kojom ne povezan, nasušno nedostaje",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10598,Mirjana Ivanović,25,12,"Janko od dr. Ivanović odlazi zdrav i sa lijepim uspomenama koje ćemo joj danas predati u formati crteža koji je za nju napravio, te ju obojica iskreno preporučamo",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10599,Mirjana Ivanović,25,13,Vrijeme čekanja sam stavio 4 jer smatram da za djecu čiji roditelji nisu na dopustu treba uvesti sustav naručivanja i tu vidim prostor za poboljšanje,Mixed,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10600,Mirjana Ivanović,26,1,"U početku smo bili zadovoljni doktoricom, dok je s djetetom bilo sve u redu (posjeti samo zbog redovitog cijepljenja)",Mixed,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10601,Mirjana Ivanović,26,2,"Ali kako su se poceli pojavljivati odredeni simptomi koji su upucivali na vecu stvar, doktorica ih uopce nije povezivala niti davala znacaj njima",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10602,Mirjana Ivanović,26,3,"Uvijek je bilo neko bezvezno objasnjenje (za krv u stolici kod 4. mj bebe je bilo eksplozivna kakica, za strasan dermatits po licu kontakt s puno ljudi bez tetra pelene) pa smo zbog cijele situacije morali privatno kod alergologa da bi pogledao anamnezu i odmah (znaci bez ikakvog testa) rekao da se vjerojatno radi o alergiji na pkm, sto je i test potvrdio",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10603,Mirjana Ivanović,26,4,"Igrom slucaja smo bili i kod gastroenterologa i alergologa, i oba su rekla da s obzirom na sve simptome koje smo doktorici prijavili, da je morala posumnjati na alergiju na pkm, a ona nije uopce bila na tragu takve dijagnoze (niti je bila nesto pretjerano zabrinuta sa svakim simptomom koji se pojavio niti je ona rekla da bi bilo dobro to dalje pregledati - rekla je da ona moze ispisati uputnicu za gastroenterologa ako mi to zelimo)",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10604,Mirjana Ivanović,26,5,"Doktorica laka na okidacu za propisati kortikosteroidne kremice u slucaju dermatitisa/tjemenice i ne mogu reci da ima strpljenja pregledati dijete kako treba, sve je nesto uvijek na brzinu",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10605,Mirjana Ivanović,26,6,"Kruna svega je sto doktorica ima neki svoj ludi stav vezan uz jaslice i malu djecu pa tako uvijek dobijemo barem 2-3 kritike po pregledu sto smo ga dali u vrtic (tipa ""ako vi kazete da nema kud s njim osim u jaslice"", ""pa kud sad s njim u jaslice, hladno je"", ""sad ce vam stalno biti bolestan, sta se cudite"")",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10606,Mirjana Ivanović,26,7,"Niti se cudim sto mi je dijete bolesno (kada je) niti sam ja trazio neki posebni tretman, ali ako joj se javim i dodem joj tek nakon sto dva dana dijete ima temp preko 39, nisam dosao jer sam hipohondar i sto mi je dosadno u zivotu",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10607,Mirjana Ivanović,26,8,"Uz sve to, ima uzasno hladan pristup, sve je samo da se sto prije odradi (valjda zbog korone, ali moze se to i na drugacije nacine odraditi)",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10608,Mirjana Ivanović,26,9,Dobra stvar je sto se moze telefonski pitati za neke informacije,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10609,Mirjana Ivanović,26,10,"Sve u svemu, da imam koga boljeg blize, definitivno bih trazio dalje",Mixed,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10610,Mirjana Ivanović,27,1,Dr Ivanović i sr Vesna rade profesionalno i odgovorno,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10611,Mirjana Ivanović,27,2,Kod nje je već druga generacija pacijenata iz moje obitelji i svaka pohvala za obje,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10612,Mirjana Ivanović,28,1,Zadovoljni smo našom izabranom pedijatricom,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10613,Mirjana Ivanović,28,2,"Nemamo zamjerke ni na što , njen rad zaslužuje pohvalu i preporuku",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10614,Mirjana Ivanović,28,3,"Zahvaljujemo na trudu i dostupnosti, te vam želimo svako dobro u daljnjem radu",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10615,Mirjana Ivanović,28,4,Lijep pozdrav,Positive,Neutral,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10616,Mirjana Ivanović,29,1,Sve pohvale,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10617,Mirjana Ivanović,29,2,"Izvrsna, stručna, uvijek na usluzi",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10618,Mirjana Ivanović,29,3,Pohvale i za sestru,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10619,Mirjana Ivanović,30,1,Dr. Mirjana je prije svega izuzetan doktor koji odlicno radi svoj posao sto je najbitnije,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10620,Mirjana Ivanović,30,2,"Takodjer je otvorena za sva pitanja, uvijek detaljno pregleda dijete i ne pada nam napamet mijenjati :-)",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10621,Mirjana Ivanović,30,3,"Mozda djeluje ""hladno"" na prvu no nije tako, a i osobno bih uvijek radije izabrala doktora koji je strucan nego nekoga tko zbija sale a ne zna svoj posao",Mixed,Mixed,Mixed,Mixed,Mixed,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10622,Mirjana Ivanović,30,4,Trazimo doktora a ne kolegicu za piti kavu jel ;),Sarcasm,Positive,Sarcasm,Sarcasm,Sarcasm,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10623,Mirjana Ivanović,30,5,Sto se tice sestre uvijek vedra i isto tako spremna sve objasniti sto vas zanima,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10624,Mirjana Ivanović,30,6,Mi smo iskreno zadovoljni i od srca preporucam drugim roditeljima,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10625,Mirjana Ivanović,31,1,"Dr. Ivanović bila je naša izabrana pedijatrica jer je liječila mene dok sam bila dijete, i mama je bila zadovoljna s njome, pa zašto onda ne ići k njoj i sa svojim dijetetom",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10626,Mirjana Ivanović,31,2,"Međutim, sada mi je žao svake sekunde što sam navaljivala k njoj, jer su me razočarale",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10627,Mirjana Ivanović,31,3,"Sestra hladna, i neljubazna, ""živčana"" kada dijete počne plakati, a što bi trebalo dijete od par mjeseci raditi nakon cijepljenja, ili bilo čega drugog, što mu smeta, sigurno se neće smijati",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10628,Mirjana Ivanović,31,4,"Pod broj 1: Doktorica me iznenađuje svojim pokretima, kako dijete od 2 mjeseca okreće i vrti po stolu kao da je vreća krumpira i to sve izvodi s jednom rukom",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10629,Mirjana Ivanović,31,5,"2. Imali smo nekih problema, kad sam došla sa dijetetom da pogleda, toliko nezainteresirano nas je primila, jest ona je to gledala, i pričala ali dala kremice i da isprobamo koja će odgovarati, nakon mjesec dana ponovo dolazimo na pregled, sa i daljnjim simptomom a ona ni a ni b",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10630,Mirjana Ivanović,31,6,"3. Stvar zbog koje smo poludili je prevlačenje kožice, dijetetu je koža popucala, sve mu crveno, upalilo se, naglo je potegnula da se mora čuti ""puc"", a gdje god čitam, pitam, kožica se lagano povuče dokle ide, i kod svakog kupanja tako",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10631,Mirjana Ivanović,31,7,No eto,Neutral,Negative,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10632,Mirjana Ivanović,31,8,"Doživjeli smo užasno iskustvo, i zaista sam razočarana, nisam to očekivala od nekoga pogotovo od nekog radi sa dijecom",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10633,Mirjana Ivanović,32,1,ovime bih htjela podijeliti svoje iskustvo vezano za doktoricu Mirjanu Ivanović,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10634,Mirjana Ivanović,32,2,"Majka sam troje djece, odnosno tri dječaka u dobi od 7, 3 god i 11 mjeseci i svi se vode kod dr. Ivanović, s tim da najstarijega trebamo premjestiti kod obiteljskog liječnika iako bi najradije naravno da možemo ostali kd dr. Ivanović jer smo zaista zadovoljni",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10635,Mirjana Ivanović,32,3,"Sva trijica dječaka su alergičari te su prošli kroz svakakve probleme vezane uz to, od kožnih promjena, astme ,različitih reakcija na ubode insekata i sl. da sada ne nabrajam sve",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10636,Mirjana Ivanović,32,4,"time sam samo htjela istaknuti da smo bili i još uvijek jesmo česti ""gosti"" dr",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10637,Mirjana Ivanović,32,5,"Ivanović, i uvijek smo bili dočekani raširenih ruku",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10638,Mirjana Ivanović,32,6,"Htjela bih istaknuti da se s doktoricom može ljudski porazgovarati, znači ne samo kroz liječničke termine nego kao i laik možete uvijek pitati sve što vas zanima te ćete dobiti adekvatan odgovor",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10639,Mirjana Ivanović,32,7,"Također bih htjela reći da doktorica nikada nije bila lake ruke što se tiče antibiotika, odnosno stvarno bi ih propisala kada bi to zaista bilo potrebno, a ne za svaku sitnicu",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/mirjana-ivanovic/d10640,Mirjana Ivanović,32,8,"Znam da će sada neki od vas sigurno misliti da se ovdje radi o nekome tko je doktorici blizak ali to zaista nije tako, moja djeca su njeni zadovoljni pacijenti",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
